;tconst;primaryTitle;originalTitle;startYear;runtimeMinutes;genres;region
10206;tt11892260;Three Funny Detectives;Wan pi zhen tan san you long;1981;91.0;['Comedy'];US
10207;tt1192473;Vahinichi Maya;Vahinichi Maya;1985;;['Drama'];US
10208;tt11937454;Rebels in Treble;Rebels in Treble;1986;;['Action'];US
10209;tt11960318;Bottom;Bottom;1983;;['Comedy', 'Musical'];US
10210;tt11961652;The Island of Love;The Island of Love;1989;104.0;['Adventure', 'Romance'];US
10211;tt12009232;The Mysterious Caravan;Shenmi tuo dui;1985;103.0;['Drama', 'Musical'];US
10212;tt1205428;And They're Off;And They Are Off;1982;90.0;['Drama', 'Romance'];US
10213;tt12057432;Dance Goddess;Dance Goddess;1987;82.0;['Drama', 'Musical', 'Romance'];US
10214;tt1206306;Hudson Taylor;Hudson Taylor;1981;85.0;['Biography', 'Drama'];US
10215;tt12065984;A to Z;A to Z;1983;50.0;['Action'];GB
10216;tt12083310;Shreddin' Vacation from Hell;Shreddin' Vacation from Hell;1989;53.0;['Comedy', 'Sport'];US
10217;tt12094280;The Beverly Hills Broad;The Beverly Hills Broad;1985;96.0;['Comedy'];GB
10218;tt12105356;Heartbeat;Xin ling de bo dou;1983;82.0;['Drama'];US
10219;tt12122478;Bloodbath;Yao nu xi shen;1988;;['Thriller'];US
10220;tt12126616;Break Through That Dark Street;Tao chu na tiao hei jie;1988;;['Drama'];US
10221;tt12129336;The Little Match Girl;The Little Match Girl;1987;50.0;['Family', 'Fantasy'];US
10222;tt12131266;Lady King;Nu ba wang;1988;;['Crime'];US
10223;tt1215056;Fly Me to the Moon;Fly Me to the Moon;1988;;['Adventure', 'Comedy', 'Family'];US
10224;tt12169930;The Call of Home;Xiang tu de hu huan;1983;92.0;['Drama'];US
10225;tt1220564;The Birth of New China;Kai Guo Da Dian;1989;171.0;['Drama', 'History'];US
10226;tt1220589;Throw Away Child;Throw Away Child;1982;;['Drama'];GB
10227;tt12217114;The Death of Spring;Nu xing zhu yi;1982;;['Romance', 'Thriller'];US
10228;tt1223459;The Casino;Sao dang da du chang;1981;91.0;['Adventure', 'Drama'];US
10229;tt12246634;A Flower in the Storm;Ke ai de yu zhong hua;1984;;['Drama', 'Romance'];US
10230;tt1229782;Greater Than Gold;Greater Than Gold;1982;55.0;['Drama'];US
10231;tt1235066;Landlord Blues;Landlord Blues;1988;90.0;['Comedy'];US
10232;tt1236414;The Shepherd;The Shepherd;1984;79.0;['Drama'];US
10233;tt12418422;Spoonful;Spoonful;1984;82.0;['Drama'];FR
10234;tt12418464;La Neige Tremblait sur les Arbres;La Neige Tremblait sur les Arbres;1984;79.0;['Drama'];FR
10235;tt1247439;Le village en folie;Le village en folie;1982;80.0;['Comedy'];FR
10236;tt1247777;At Colonus;Epi Kolono;1983;45.0;['Comedy'];US
10237;tt1248894;The Flying Tigers and the Kung Fu Kids;You wo wu di;1980;87.0;['War'];US
10238;tt12508032;Every Night Miss Tender Wife;Ye ye nian jiao qi;1984;94.0;['Drama', 'Romance'];US
10239;tt12524008;To Catch a Wave;To Catch a Wave;1981;;['Adventure'];US
10240;tt12544936;Wandering Prodigal;Jiang hu xiao liang zi;1981;;['Drama'];US
10241;tt12545458;The Gold Rush King;Tao jin wang;1985;93.0;['Action', 'Drama'];US
10242;tt1255969;Clin d'oeil;Clin d'oeil;1984;70.0;['Drama'];FR
10243;tt12569846;The Ghost Building;Gui lou;1980;95.0;['Horror'];US
10244;tt1260500;I Love You, I Hate You;I Love You, I Hate You;1983;;['Comedy', 'Romance'];US
10245;tt1261823;Charlotte, dis à ta mère que je l'aime;Charlotte, dis à ta mère que je l'aime;1980;79.0;['Comedy', 'Drama', 'Romance'];FR
10246;tt1261838;Les filles du château;Les filles du château;1987;80.0;['Comedy'];FR
10247;tt12636458;Journey Into a Secret Life;Reise in ein verborgenes Leben;1983;91.0;['Drama'];US
10248;tt1267169;Horrorama;Horrorama;1989;60.0;['Horror'];US
10249;tt12678108;We Are Still Young;Women hai nianqing;1982;45.0;['Drama'];US
10250;tt12700868;Sea Scooper;Peng hai ren;1984;99.0;['Drama'];US
10251;tt12708100;Strange Encounters;Piao bo qi yu;1983;92.0;['Drama'];US
10252;tt12712606;Exit;Exit;1986;99.0;['Drama'];US
10253;tt12730878;A Woman Commando;Nuzi biedongdui;1989;85.0;['Drama', 'History', 'War'];US
10254;tt12733858;At a Loss;Yíshi de banlu;1988;90.0;['Drama'];US
10255;tt12758104;Beauty Queen;Beauty Queen;1989;;['Drama'];GB
10256;tt1279099;Youth Sketch;Mimi-wa Cheol-su-ui cheongchun-seukechi;1987;104.0;['Drama'];US
10257;tt1279236;Patalam Pandu;Patalam Pandu;1981;120.0;['Drama'];US
10258;tt12793362;A Double Fake;Yi dui mao pai huo;1986;88.0;['Comedy', 'Drama'];US
10259;tt1281965;The Rogue and Grizzly;The Rogue and Grizzly;1982;96.0;['Adventure', 'Family'];US
10260;tt12838634;The Buroto River;Bu luo tuo he;1989;85.0;['Drama'];US
10261;tt1284996;Minoïe;Minoïe;1981;80.0;['Animation'];FR
10262;tt1285286;Normality;Normality;1988;50.0;['Comedy'];US
10263;tt1287482;Hassan Taxi;Hassan Taxi;1982;110.0;['Comedy', 'Drama'];US
10264;tt1293779;Home at Hong Kong;Ga joi Heung Gong;1983;98.0;['Drama', 'Romance'];US
10265;tt1296154;Four White Shirts;Elpojiet dzili;1987;76.0;['Drama', 'Music', 'Romance'];US
10266;tt12975180;Let Us Go to Mt. Kumgang;Geumgangsaneuro Gaja;1986;72.0;['Adventure'];US
10267;tt12975284;Broken Moon;Can yue;1984;82.0;['Drama'];US
10268;tt1298712;You're Famous;Nipagesh Basafari;1989;82.0;['Comedy'];US
10269;tt1302180;The Golden Dolphin;The Golden Dolphin;1986;52.0;['Family'];US
10270;tt1304595;Une nuit rêvée pour un poisson banal;Une nuit rêvée pour un poisson banal;1980;83.0;['Drama'];FR
10271;tt13046676;My Mother, My Daughter;My Mother, My Daughter;1981;75.0;['Drama'];US
10272;tt13046904;Eva's Dreams;Eva's Dreams;1982;61.0;['Drama'];US
10273;tt13051472;The Tom Machine;The Tom Machine;1980;47.0;['Sci-Fi'];GB
10274;tt13058316;Li Huiniang's Revenge;Li Huiniang;1981;91.0;['Fantasy', 'Musical'];US
10275;tt13119074;Stiletto;Stiletto;1981;48.0;['Drama'];US
10276;tt13149524;The Sun Setting;Canzhao;1987;96.0;['Drama'];US
10277;tt13153602;The Legend of Eight Knights;Ling long pei zhu ba xia chuan;1980;89.0;['Adventure'];US
10278;tt13223512;The Source of Power;The Source of Power;1988;;['Comedy'];FR
10279;tt1323573;The Enchanted;The Enchanted;1984;89.0;['Fantasy', 'Horror', 'Mystery'];US
10280;tt13246942;Legend of the Nanling Mountain;Nan Ling chuan qi;1988;;['Adventure', 'Drama'];US
10281;tt13261950;Le rescapé;Le rescapé;1986;80.0;['Drama'];FR
10282;tt1330618;Imps*;Imps*;1983;80.0;['Comedy'];US
10283;tt13376430;Faerie Tale Theatre Bedtime Tales;Faerie Tale Theatre Bedtime Tales;1987;198.0;['Fantasy'];US
10284;tt1339461;Lettres d'amours perdues;Lettres d'amours perdues;1983;98.0;['Drama'];FR
10285;tt1339526;L'été ardent;L'été ardent;1983;80.0;['Comedy'];FR
10286;tt13398178;The Amazing Adventures of Joe 90;The Amazing Adventures of Joe 90;1981;;['Sci-Fi'];GB
10287;tt13427436;Private First Class Part II;Er deng bing xu ji;1981;;['Adventure', 'War'];US
10288;tt13434166;Heaven Drum;Tian gu;1988;95.0;['Drama'];US
10289;tt1344123;Mary and the Feathered Nights;I Maria kai oi fterotes nyhtes;1985;50.0;['Fantasy'];GB
10290;tt13445152;Black Puma;Yiwu suoyou;1989;94.0;['Drama', 'Thriller'];US
10291;tt1344605;Fetish & Dreams;Fetish & Dreams;1985;87.0;['Drama'];US
10292;tt1346276;Kid from Kwang Tung;Guang Dong liang zai yu;1982;94.0;['Action', 'Comedy', 'Fantasy'];US
10293;tt1346373;The Crooked Profligates;Lang zi ming hua jin guang dang;1982;;['Comedy'];US
10294;tt13469740;The Heat of the Pennant Race;Ganbare!! Tabuchi-kun!! Gekitô penanto rêsu;1980;;['Animation', 'Comedy', 'Sport'];US
10295;tt13469750;After the Ball Game;Ganbare!! Tabuchi kun!! A tsuppari jinsei;1980;;['Animation', 'Comedy', 'Sport'];US
10296;tt13521180;The Window;Panjereh;1989;;['Drama'];US
10297;tt1352809;Urban Square;Urban Square;1986;55.0;['Action', 'Animation'];US
10298;tt13534314;Spring of Li River;Li jiang chun;1981;;['Drama', 'Romance'];US
10299;tt13540860;L'etat de crise;L'etat de crise;1984;80.0;['Drama'];FR
10300;tt1354548;The Sexy Lady Driver;Hu tu nu si ji;1982;88.0;['Adventure'];US
10301;tt1355207;Korkusuz;Korkusuz;1986;73.0;['Action', 'Adventure'];US
10302;tt1373250;Urge;Urge;1988;82.0;['Comedy'];US
10303;tt13752216;Green Jacket;Green Jacket;1987;83.0;['Crime', 'Drama'];US
10304;tt13809648;Grave's End;Grave's End;1985;;['Horror'];US
10305;tt1382663;Rock Odyssey;Rock Odyssey;1987;;['Animation', 'Music'];US
10306;tt1385947;New York Chinatown;Xue xi Tang Ren Jie;1982;90.0;['Action'];US
10307;tt13877410;War of the God Monsters;Bicheongoesu;1985;87.0;['Sci-Fi'];US
10308;tt1392200;Miracle of Love;Miracle of Love;1982;;['Drama'];GB
10309;tt1392270;The Key Game;Yao chi you xi;1982;;['Drama'];US
10310;tt13926128;Along the Silk Road;Si lu hua yu;1982;103.0;['Drama', 'History', 'Musical'];US
10311;tt13932406;Visions from a Prison Cell;Moku zhong de huanxiang;1986;78.0;['Drama'];US
10312;tt1399172;Bedtime Story;Bedtime Story;1984;;['Drama'];GB
10313;tt1401239;Kara simsek;Kara simsek;1985;72.0;['Action', 'Adventure'];US
10314;tt1401618;Paan khaye Saiyan Hamaar;Paan khaye Saiyan Hamaar;1984;;['Action'];US
10315;tt14035744;Up OK, Down OK;Atas Boleh Bawah Boleh;1986;86.0;['Adventure', 'Comedy'];US
10316;tt1404369;The American Snitch;The American Snitch;1983;82.0;['Comedy'];US
10317;tt14043904;Hey, Cutie!;Godain Kita Dong;1989;89.0;['Comedy'];US
10318;tt14056434;Nighty Night: Midnight Nightmares;Nighty night: Mayonaka no akumu;1986;;['Horror'];US
10319;tt1407273;Penguin's Memory: A Tale of Happiness;Penguin's Memory: Shiawase Monogatari;1985;102.0;['Animation', 'Drama', 'Romance'];US
10320;tt1408073;Seven Knights;Qi wu shi;1982;92.0;['Adventure'];US
10321;tt1409139;The Young Visiters;The Young Visiters;1984;93.0;['Comedy', 'Drama', 'Fantasy'];GB
10322;tt1411894;Manithan;Manithan;1987;139.0;['Action', 'Crime', 'Drama'];GB
10323;tt14121910;Say Yes, My Love;Gen wo shuo ai wo;1981;92.0;['Drama', 'Romance'];US
10324;tt1412318;Private First Class;Er deng bing;1981;;['Drama'];US
10325;tt14153224;The Loved One;The Loved One;1985;54.0;['Comedy'];US
10326;tt1418136;Flesh Avenue;Flesh Avenue;1986;;['Drama'];US
10327;tt14201082;Heaven Can Help;Heaven Can Help;1989;111.0;['Fantasy'];US
10328;tt1422662;High Blood;High Blood;1985;;['Action', 'Comedy', 'War'];US
10329;tt14236350;Who Is the Killer?;Shen tan xiao xiong;1982;87.0;['Crime', 'Thriller'];US
10330;tt1429409;Une si jolie petite fille;Une si jolie petite fille;1980;;['Comedy'];FR
10331;tt1435615;The Clouds Know Your Name;Yun zhi dao ni shi shui;1981;93.0;['Drama', 'Romance'];US
10332;tt14357976;The Girl Cannot Get Married;Jia bu chu qu de gu niang;1983;97.0;['Drama'];US
10333;tt1436313;Age Doesn't Matter;Age Doesn't Matter;1981;120.0;['Comedy'];US
10334;tt14388848;Listen to Me;Wo you hua yao shuo;1987;97.0;['Drama'];US
10335;tt14478048;Combat Camp;Zhou dou ying;1987;92.0;['Comedy'];US
10336;tt14490748;The Clown and the Swan;Xiao chou yu tian'e;1985;89.0;['Comedy', 'Drama'];US
10337;tt14519264;Green Apple;Qing ping guo;1984;;['Drama'];US
10338;tt14542236;The Continuous Mission;Al-mohemmat mostamarra;1981;90.0;['War'];US
10339;tt14542310;The Devil Fox;Yao ming du hu li;1982;92.0;['Thriller'];US
10340;tt14544522;Property Rites;Property Rites;1984;59.0;['Drama'];GB
10341;tt1454628;Savior of the Earth;Computer haekjeonham pokpa daejakjeon;1983;69.0;['Action', 'Adventure', 'Animation'];US
10342;tt14553430;The Girl from the South;Beng beng yi chuan xin;1981;96.0;['Comedy', 'Romance'];US
10343;tt14589496;Fish, Milk, Tamarind;Samak, Laban, Tamr Hendi;1988;;['Drama'];US
10344;tt14604058;10 Speed;10 Speed;1982;92.0;['Drama'];US
10345;tt1461958;Assemblies of God;Assemblies of God;1989;53.0;['Documentary', 'Family'];GB
10346;tt14671080;Who Knows About Me;Shei ren liaojie wo;1983;;['Action', 'Crime', 'Drama'];US
10347;tt14738492;Daddy Long Legs;Daddy Long Legs;1980;63.0;['Animation'];US
10348;tt1477086;Shui xu wai zhuan;Shui xu wai zhuan;1984;;['Adventure'];US
10349;tt1479336;Point mort;Point mort;1984;90.0;['Crime'];FR
10350;tt1479681;Hito Hata: Raise the Banner;Hito Hata: Raise the Banner;1980;86.0;['Drama'];US
10351;tt14826364;Design 2084;Design 2084;1983;86.0;['Sci-Fi'];US
10352;tt1483540;Vacances déchaînées;Vacances déchaînées;1982;70.0;['Comedy'];FR
10353;tt1484068;Approaching Omega;Approaching Omega;1983;81.0;['Comedy', 'Drama'];US
10354;tt1485065;Shot Down;Shot Down;1987;98.0;['Drama'];US
10355;tt14962106;Aggroman;Aggroman;1989;;['Action'];US
10356;tt1499244;Marked Ama: Stirred-Up Shell;Kuikomi ama: Midare-gai;1982;67.0;['Comedy'];US
10357;tt1500731;La peau de l'ours n'est pas à vendre;La peau de l'ours n'est pas à vendre;1987;;['Comedy'];FR
10358;tt15029350;Angel's Blood Mission;Wo yao zuo hao zi;1982;87.0;['Action', 'Crime', 'Drama'];US
10359;tt15053528;The Snow Country Prince;Yukiguni no ôji-sama;1985;88.0;['Animation', 'Drama'];US
10360;tt15058340;Messing Around;Messing Around;1989;;['Comedy'];US
10361;tt15070090;Hear Mrs. Weber;Hear Mrs. Weber;1989;90.0;['Comedy'];US
10362;tt15076646;Dragon vs. Ninja;Dragon vs. Ninja;1984;65.0;['Action'];US
10363;tt15102030;Urban Masquerade;Cheng shi jia mian wu hui;1986;100.0;['Drama'];US
10364;tt1511407;Short Circuit;Kuai le bao bei;1985;;['Comedy'];US
10365;tt15139874;The Making of The Powder of Death;The Making of The Powder of Death;1987;;['Comedy'];US
10366;tt15174738;The Linengraduation & The Brides of March;The Linengraduation & The Brides of March;1988;;['Comedy'];US
10367;tt15185242;The Great Tiger Cub Adventure;The Great Tiger Cub Adventure;1985;48.0;['Family'];US
10368;tt15227526;A Divorce in Venice;A Divorce in Venice;1989;;['Drama'];US
10369;tt1529231;The Humans and The Jinns;Al Ens Wa Al Jinn;1985;133.0;['Horror'];US
10370;tt1529326;Salam Ya Sahby;Salam Ya Sahby;1986;128.0;['Action', 'Comedy', 'Crime'];GB
10371;tt15298740;In Pursuit of...?;In Pursuit of...?;1980;;['Comedy'];US
10372;tt15321176;Mata Hari;Mata Hari;1982;90.0;['Drama', 'Music'];GB
10373;tt1534396;The Silver Spear;Bi xue si yin qiang;1980;84.0;['Action', 'Adventure'];US
10374;tt15464654;Cops and Robbers;Cops and Robbers;1989;60.0;['Action', 'Crime', 'Drama'];US
10375;tt1548532;Dangerous Cops;Abunai deka;1987;99.0;['Action'];US
10376;tt15515520;Screw Loose;Screw Loose;1984;88.0;['Drama'];GB
10377;tt15568734;The girlfriend from outer space;The girlfriend from outer space;1989;94.0;['Comedy', 'Sci-Fi'];US
10378;tt1568919;The Informer;Xian ren;1981;87.0;['Crime', 'Thriller'];US
10379;tt1571225;The Windhunter;Veter v mrezi;1989;;['Drama'];US
10380;tt1575523;The Frogmen;Da di yong shi;1980;;['Adventure', 'War'];US
10381;tt1575563;Hei yu da tao wang;Hei yu da tao wang;1982;97.0;['Action', 'Thriller', 'War'];FR
10382;tt1577784;Bird in a Cage;Bird in a Cage;1987;60.0;['Comedy', 'Drama'];US
10383;tt1587887;Xiao jie dang chai;Xiao jie dang chai;1983;;['Action', 'Crime'];FR
10384;tt1590025;Eva sur paysage ordinaire;Eva sur paysage ordinaire;1984;87.0;['Drama'];FR
10385;tt1592872;Shaolin vs. Manchu;Huan wo shao lin;1984;91.0;['Action', 'Adventure'];US
10386;tt1593717;Lalan Fakir;Lalan Fakir;1987;121.0;['Drama'];GB
10387;tt1599279;At the Fountainhead (of German Strength);At the Fountainhead (of German Strength);1980;96.0;['Drama'];GB
10388;tt1603923;Abbot White;Shao Lin si chuan qi;1981;88.0;['Action', 'Drama', 'Fantasy'];US
10389;tt1608510;Electric Blue the Movie;Electric Blue the Movie;1982;96.0;['Comedy'];GB
10390;tt16173972;Sally & Jess;Sally & Jess;1989;94.0;['Drama', 'Family'];US
10391;tt1625542;Death Bond;Death Bond;1988;;['Action', 'Adventure', 'Crime'];GB
10392;tt1630228;18 Fatal Strikes;Shi ba luo han quan;1980;85.0;['Action', 'Comedy', 'Drama'];US
10393;tt1630606;The Door Into Summer;Natsu e no tobira;1981;59.0;['Animation', 'Drama', 'Romance'];US
10394;tt1634333;Le crime de la maison Grün;Le crime de la maison Grün;1984;60.0;['Crime'];FR
10395;tt1638270;Coïncidences;Coïncidences;1986;100.0;['Fantasy'];FR
10396;tt1647467;The Star of Cottonland;Wata no kuni hoshi;1984;96.0;['Animation', 'Drama', 'Fantasy'];US
10397;tt1651122;Face in the Mirror;Face in the Mirror;1982;65.0;['Drama'];US
10398;tt1660345;Dragon Blood;Long xue;1982;91.0;['Action', 'Western'];US
10399;tt1679320;The Sorrows of Dolores;The Sorrows of Dolores;1986;90.0;['Drama'];US
10400;tt1682222;Champion Joe;Ashita no Jô;1980;153.0;['Action', 'Animation', 'Drama'];US
10401;tt1690104;April 1980;April 1980;1980;96.0;['Drama'];GB
10402;tt1690442;Tomorrow's Joe 2;Ashita no Jô 2;1981;110.0;['Action', 'Animation', 'Drama'];US
10403;tt1690444;Back Track;Back Track;1989;80.0;['Comedy', 'Drama'];US
10404;tt16970630;Area 88;Eria 88;1985;100.0;['Action', 'Animation', 'Drama'];US
10405;tt1699238;Tang Dynasty Beautiful Male;Tang Chao qi li nan;1985;102.0;['Romance'];US
10406;tt1699526;Little Big Man;Xiao ren wu;1989;;['Drama'];US
10407;tt1718169;The Voice of Guns from the Plain of Jars;Siengpuan chark Thonghai;1983;81.0;['Drama', 'War'];US
10408;tt1734450;L'enfant de colère;L'enfant de colère;1986;90.0;['Drama'];FR
10409;tt1734451;La presqu'île;La presqu'île;1986;85.0;['Drama'];FR
10410;tt1735474;The Best Man;The Best Man;1986;85.0;['Comedy'];GB
10411;tt1740061;Carnival in the Night;Yami no kânibaru;1981;109.0;['Drama'];US
10412;tt1742030;Love Me Love Me Not;Chuang kou de yue liang bu zhun kan;1981;91.0;['Romance'];US
10413;tt1746174;If We Knew Then;If We Knew Then;1987;;['Romance'];US
10414;tt17507990;Meet a genie Into color;Meet a genie Into color;1987;73.0;['Adult', 'Fantasy'];US
10415;tt1753574;Deadly Angels Strike Back;Cewek Jagoan Beraksi Kembali;1981;88.0;['Action'];US
10416;tt1753951;Indecent Exposure;Indecent Exposure;1983;;['Drama'];US
10417;tt1757841;Predator: The Quietus;Predator: The Quietus;1988;91.0;['Horror'];GB
10418;tt1759663;Hei ying di gu dao;Hei ying di gu dao;1981;;['Action', 'Drama'];US
10419;tt1764569;Rescue Team;Rescue Team;1983;81.0;['Action', 'Adventure', 'War'];FR
10420;tt1764732;Victims;Victims;1982;82.0;['Drama', 'Horror', 'Thriller'];US
10421;tt1770644;A Most Attractive Man;A Most Attractive Man;1982;48.0;['Comedy', 'Drama'];GB
10422;tt1770691;Jimmy Jazz in Soho;Jimmy Jazz in Soho;1985;;['Drama'];GB
10423;tt1787745;Lang zi di shi san;Lang zi di shi san;1980;86.0;['Action'];US
10424;tt1801041;Clash of the Professionals;Chuang jiang;1985;87.0;['Action'];US
10425;tt1806957;Madame de la Carlière ou Sur l'inconséquence du jugement public de nos actions particulières;Madame de la Carlière ou Sur l'inconséquence du jugement public de nos actions particulières;1988;69.0;['Drama'];FR
10426;tt1806978;Warrior Ninjas;Ninja gece savasçisi;1986;85.0;['Action'];US
10427;tt1810554;Catharsis;Catharsis;1982;90.0;['Thriller'];US
10428;tt1815638;A Woman for Two;Chun Tao;1988;93.0;['Drama'];US
10429;tt1815774;Just Married;Just Married;1986;;['Comedy'];US
10430;tt1815950;Strings;Strings;1985;92.0;['Thriller'];US
10431;tt1824929;Butterflies in Heat;Butterflies in Heat;1986;87.0;['Drama'];US
10432;tt1826682;Graham Crackers;Graham Crackers;1989;88.0;['Comedy'];US
10433;tt18341868;Ton vieil ami Pierrot;Ton vieil ami Pierrot;1982;54.0;['Drama'];FR
10434;tt1836989;Twice Given;Twice Given;1985;79.0;['Drama'];US
10435;tt1841627;Hardest Day;Hardest Day;1981;;['Action'];GB
10436;tt1841660;Interview with Terror;Interview with Terror;1987;94.0;['Horror'];US
10437;tt1852024;Membrane;Membrane;1983;116.0;['Thriller'];US
10438;tt1852845;Monologue of a Young Woman;Monolog shel isha tseira;1980;60.0;['Drama'];US
10439;tt1857883;Tea Time;Tea Time;1981;;['Animation'];GB
10440;tt1857914;The Stand-in;The Stand-In;1985;87.0;['Comedy'];US
10441;tt1859500;Hei mei gui;Hei mei gui;1983;89.0;['Action', 'Crime', 'Thriller'];US
10442;tt1863254;Girl from the South;Girl from the South;1988;84.0;['Drama', 'Romance'];US
10443;tt1865412;Into the Spider's Web;Into the Spider's Web;1988;79.0;['Family'];US
10444;tt18690572;Le incredibili avventure della Piccola Lulu;Le incredibili avventure della Piccola Lulu;1982;85.0;['Animation'];US
10445;tt1890418;Flower and Snake 3: Punishment;Hana to hebi: Shiiku-hen;1986;73.0;['Thriller'];US
10446;tt1899260;Horizon;Ofogh;1989;100.0;['Drama', 'War'];US
10447;tt1906382;Golden Ninja Invasion;Golden Ninja Invasion;1987;90.0;['Action'];GB
10448;tt1908496;The Pit;Godal;1987;95.0;['Drama'];US
10449;tt1915556;Exchange and Divide;Exchange and Divide;1980;50.0;['Drama'];GB
10450;tt1924320;The Mercenaries;Mozdooran;1987;;['Crime', 'Drama'];US
10451;tt1924376;Splendour of Life;Shokooh-e zendegi;1988;;['Drama'];US
10452;tt1933599;Soil and Blood;Khak o khoon;1983;;['Action'];US
10453;tt1933642;Shadows of sorrow;Sayeha-ye gham;1988;;['Drama'];US
10454;tt1934438;The Schooner;The Schooner;1983;53.0;['Drama'];GB
10455;tt19388548;The Masqueraders;The Masqueraders;1980;90.0;['Adventure', 'Comedy'];GB
10456;tt1943673;Chu Liu Xiang da jie ju;Chu Liu Xiang da jie ju;1983;88.0;['Action', 'Adventure', 'Fantasy'];US
10457;tt1947979;Defenders of Space;Bulsajo roboteu Pinikseu-King;1984;67.0;['Action', 'Animation', 'Sci-Fi'];US
