;tconst;primaryTitle;originalTitle;startYear;runtimeMinutes;genres;region;averageRating;numVotes;weight_average
1755;tt0084727;Stark Raving Mad;Stark Raving Mad;1981;88.0;['Drama'];US;5.6;55.0;0.0
1746;tt0084711;Spiewy po rosie;Spiewy po rosie;1983;95.0;['Drama'];GB;6.4;11.0;0.0
1740;tt0084700;Snow: The Movie;Snow: The Movie;1982;85.0;['Comedy'];GB;5.2;25.0;0.0
7066;tt0098585;Vent de galerne;Vent de galerne;1989;105.0;['Drama', 'History', 'War'];FR;5.4;14.0;0.0
7069;tt0098589;Verfolgte Wege;Verfolgte Wege;1989;107.0;['Drama'];FR;5.6;9.0;0.0
1728;tt0084668;Great Shanghai 1937;Da Shang Hai 1937;1986;115.0;['Action'];US;6.3;34.0;0.0
7074;tt0098601;Violent Zone;Violent Zone;1989;90.0;['War'];US;4.2;28.0;0.0
1874;tt0085186;Attack of the Joyful Goddess;Xi shen bao chou;1983;92.0;['Action', 'Drama'];US;5.4;50.0;0.0
6993;tt0098389;A Sting in the Tale;A Sting in the Tale;1989;96.0;['Comedy'];US;5.5;16.0;0.0
1902;tt0085262;China Scandal: Exotic Dance;Kuang qing;1983;98.0;['Crime', 'Drama', 'Romance'];US;5.5;27.0;0.0
1968;tt0085406;Dead Wrong;Dead Wrong;1983;92.0;['Drama', 'Thriller'];GB;4.6;50.0;0.0
1995;tt0085472;Echtzeit;Echtzeit;1983;110.0;['Sci-Fi'];FR;5.9;22.0;0.0
6936;tt0098269;Schweinegeld;Schweinegeld;1989;91.0;['Comedy'];GB;5.4;16.0;0.0
6939;tt0098275;Sebastian and the Sparrow;Sebastian and the Sparrow;1988;88.0;['Adventure', 'Drama', 'Family'];US;7.3;38.0;0.0
6945;tt0098284;Four Loves;Si qian jin;1989;97.0;['Comedy', 'Drama', 'Romance'];US;5.6;28.0;0.0
1981;tt0085432;Le destin de Juliette;Le destin de Juliette;1983;109.0;['Drama'];FR;6.1;32.0;0.0
6948;tt0098297;The Lady of the Orient-Express;La señora del Oriente Express;1989;92.0;['Thriller'];FR;5.7;29.0;0.0
1979;tt0085428;Deserters;Deserters;1983;91.0;['Drama'];US;4.7;9.0;0.0
6956;tt0098315;Chinese Cop Out;Sang gong seung lung;1989;90.0;['Action', 'Crime'];US;6.2;17.0;0.0
1963;tt0085392;It's All Right, My Friend;Daijôbu, mai furendo;1983;119.0;['Comedy', 'Sci-Fi'];US;5.4;59.0;0.0
1904;tt0085264;Bolero;Bolero;1983;103.0;['Drama', 'Music'];GB;3.8;58.0;0.0
6964;tt0098326;Seven Women;Sieben Frauen;1989;89.0;['Drama'];US;5.7;34.0;0.0
1942;tt0085344;The City's Edge;The City's Edge;1983;86.0;['Drama'];US;4.7;33.0;0.0
6972;tt0098337;Sir Drone;Sir Drone;1989;57.0;['Comedy'];US;7.3;31.0;0.0
1932;tt0085325;Che wan;Che wan;1983;90.0;['Horror'];US;5.5;18.0;0.0
1918;tt0085290;Cap Canaille;Cap Canaille;1983;103.0;['Action', 'Crime', 'Drama'];FR;4.8;57.0;0.0
1915;tt0085284;La bête noire;La bête noire;1983;102.0;['Drama'];FR;6.7;15.0;0.0
1914;tt0085283;Le bâtard;Le bâtard;1983;110.0;['Drama'];FR;5.6;22.0;0.0
7082;tt0098626;Weatherman '69;Weatherman '69;1989;120.0;['Crime'];US;7.0;39.0;0.0
1709;tt0084627;Salut... j'arrive!;Salut... j'arrive!;1982;88.0;['Comedy', 'Romance'];FR;4.9;15.0;0.0
1702;tt0084610;Roza;Roza;1982;110.0;['Drama'];FR;6.0;19.0;0.0
1585;tt0084306;El marqués, la menor y el travesti;El marqués, la menor y el travesti;1983;75.0;['Comedy'];GB;4.1;50.0;0.0
7153;tt0099354;Danger Zone II: Reaper's Revenge;Danger Zone II: Reaper's Revenge;1989;95.0;['Action'];US;5.5;59.0;0.0
1619;tt0084397;Nefeli;Nefeli;1980;110.0;['Romance'];GB;4.6;66.0;0.0
1613;tt0084386;It Takes Two;Nan xiong nan di;1982;93.0;['Comedy'];US;5.8;30.0;0.0
1611;tt0084372;Myriam;Myriam;1982;96.0;['Drama'];US;7.1;42.0;0.0
7165;tt0099485;Eden miseria;Eden miseria;1988;102.0;['Drama'];FR;5.1;10.0;0.0
7170;tt0099552;Fatal Revenge;Fatal Revenge;1989;80.0;['Action', 'Crime'];US;3.9;23.0;0.0
7173;tt0099576;Fireballs;Fireballs;1989;82.0;['Comedy'];US;4.1;67.0;0.0
7178;tt0099643;The Story Teller;Der Geschichtenerzähler;1989;95.0;['Thriller'];FR;6.9;42.0;0.0
7150;tt0099258;China Lake;China Lake;1989;94.0;['Drama'];US;5.7;18.0;0.0
1583;tt0084301;Mar brava;Mar brava;1983;92.0;['Drama', 'Fantasy'];US;4.3;12.0;0.0
7181;tt0099713;The Good, the Bad & the Beauty;Gui ma bao biao zei mei ren;1987;97.0;['Action'];FR;5.3;35.0;0.0
1575;tt0084279;Luna de sangre;Luna de sangre;1984;85.0;['Action', 'Drama', 'Thriller'];US;6.5;19.0;0.0
7190;tt0099912;Mr. Sunshine;Hoi sam gui mo ba;1989;136.0;['Comedy', 'Sci-Fi'];US;6.3;29.0;0.0
7192;tt0099979;The Laser Man;The Laser Man;1988;92.0;['Comedy', 'Crime'];US;4.6;57.0;0.0
1562;tt0084250;Das liebestolle Internat;Das liebestolle Internat;1982;77.0;['Comedy'];FR;4.6;52.0;0.0
7197;tt0100019;A Bloody Fight;Lie xue feng yun;1988;92.0;['Action', 'Drama'];US;6.0;43.0;0.0
1558;tt0084238;Le llamaban J.R.;Le llamaban J.R.;1982;90.0;['Comedy'];US;3.6;39.0;0.0
7152;tt0099306;Corps perdus;Corps perdus;1989;95.0;['Drama'];FR;5.8;34.0;0.0
7145;tt0099239;The Carpathian Mushroom;Le champignon des Carpathes;1989;100.0;['Comedy', 'Drama', 'Sci-Fi'];FR;6.0;48.0;0.0
7087;tt0098639;A Whisper to a Scream;A Whisper to a Scream;1989;96.0;['Crime', 'Thriller'];US;4.1;53.0;0.0
1682;tt0084558;Qu'est-ce qu'on attend pour être heureux!;Qu'est-ce qu'on attend pour être heureux!;1982;92.0;['Comedy'];FR;5.8;35.0;0.0
1692;tt0084583;Reifeprüfung auf der Schulbank;Reifeprüfung auf der Schulbank;1982;85.0;['Comedy'];FR;4.6;30.0;0.0
7093;tt0098653;Wild Zone;Wild Zone;1989;92.0;['Action'];US;4.4;41.0;0.0
7094;tt0098654;Wilde harten;Wilde harten;1989;100.0;['Crime', 'Drama', 'Romance'];US;4.2;24.0;0.0
1688;tt0084567;Raiders of Buddhist Kung Fu;Daehyeongchuldo;1982;90.0;['Adventure'];US;3.7;50.0;0.0
1683;tt0084560;Beyond Forty;La quarantaine;1982;105.0;['Comedy', 'Drama'];US;6.6;30.0;0.0
7099;tt0098664;What a Small World;Wo ai Tang Ren Jie;1989;96.0;['Comedy', 'Drama', 'Romance'];US;6.2;15.0;0.0
7100;tt0098665;The Wild Ones;Wo mei sing nin;1989;94.0;['Drama'];US;6.0;39.0;0.0
7101;tt0098666;Set Me Free!;Ngoh yiu to mong;1988;88.0;['Action', 'Drama'];US;6.9;10.0;0.0
7138;tt0099135;The Big Dis;The Big Dis;1989;84.0;['Comedy'];US;5.6;24.0;0.0
1669;tt0084521;Per favore, occupati di Amelia;Per favore, occupati di Amelia;1981;96.0;['Comedy'];FR;4.6;36.0;0.0
1661;tt0084501;Romeo and Julia;Pilska Julia på bröllopsresa!;1981;86.0;['Adventure', 'Comedy', 'Drama'];US;4.4;22.0;0.0
7116;tt0098703;The Last Duel;Joi hei fung wan;1989;97.0;['Action'];US;5.3;26.0;0.0
7118;tt0098709;Limited Life;Zhizn po limitu;1989;75.0;['Drama'];US;6.4;38.0;0.0
7121;tt0098712;Thank You, Sir;Zhuang zhi xiong xin;1989;92.0;['Action'];US;6.1;39.0;0.0
7123;tt0098716;Fool's Mate;Zugzwang;1989;95.0;['Drama'];US;6.2;15.0;0.0
7126;tt0098719;Perfect Match;Jui gaai nam pang yau;1989;92.0;['Comedy', 'Romance'];US;4.7;48.0;0.0
1634;tt0084439;Die Olympiasiegerin;Die Olympiasiegerin;1983;107.0;['Comedy'];FR;6.8;33.0;0.0
2000;tt0085479;Effraction;Effraction;1983;94.0;['Crime', 'Drama'];FR;5.0;64.0;0.0
2010;tt0085508;California Cowboys;Escape from El Diablo;1983;92.0;['Action', 'Adventure', 'Drama'];US;5.2;50.0;0.0
2470;tt0086658;The Last Kamikaze;El último kamikaze;1984;89.0;['Action'];US;5.8;45.0;0.0
2011;tt0085509;The Escapist;The Escapist;1983;90.0;['Action', 'Drama'];US;4.9;30.0;0.0
6704;tt0097688;The Return of the Dead Army;Kthimi i ushtrisë së vdekur;1989;104.0;['Drama'];US;7.0;22.0;0.0
2354;tt0086391;Super;Super;1984;101.0;['Action', 'Crime', 'Drama'];US;5.8;55.0;0.0
6708;tt0097696;Love on the Rails;Kærlighed uden stop;1989;75.0;['Crime', 'Drama', 'Romance'];US;3.6;18.0;0.0
2342;tt0086365;Stigma;Ot Kain;1982;105.0;['Drama'];US;5.0;14.0;0.0
2341;tt0086362;Stella;Stella;1983;98.0;['Drama'];US;5.6;39.0;0.0
2324;tt0086321;A Slice of Life;A Slice of Life;1983;100.0;['Comedy'];GB;6.0;26.0;0.0
2317;tt0086309;Si elle dit oui... je ne dis pas non;Si elle dit oui... je ne dis pas non;1983;89.0;['Comedy', 'Romance'];FR;4.6;48.0;0.0
6726;tt0097740;Two Painters;Liang ge you qi jiang;1989;120.0;['Drama', 'Fantasy'];US;7.5;15.0;0.0
2308;tt0086285;The Settlement;The Settlement;1984;91.0;['Drama'];US;5.4;33.0;0.0
6728;tt0097744;Into the Fire;Lie huo jie tou;1989;91.0;['Action', 'Drama'];US;6.1;24.0;0.0
6730;tt0097746;Lie ri nu wa zi;Lie ri nu wa zi;1982;86.0;['Action', 'War'];US;6.3;26.0;0.0
2304;tt0086270;Secret Executioners;Haegyeolsa;1982;108.0;['Crime', 'Drama'];US;4.3;58.0;0.0
2302;tt0086268;The Second Love;Sekando rabu;1983;103.0;['Drama'];US;5.8;23.0;0.0
2297;tt0086261;Scrambled Feet;Scrambled Feet;1983;92.0;['Comedy', 'Musical'];US;8.5;26.0;0.0
2285;tt0086235;Salut la puce;Salut la puce;1983;92.0;['Comedy'];FR;3.8;37.0;0.0
6744;tt0097785;Love Obsession;Love Obsession;1989;62.0;['Crime', 'Thriller'];US;5.8;40.0;0.0
6747;tt0097792;The Luckiest Man in the World;The Luckiest Man in the World;1989;85.0;['Comedy'];US;7.8;25.0;0.0
2265;tt0086196;Just a Game;Rien qu'un jeu;1983;89.0;['Drama'];US;6.1;24.0;0.0
2374;tt0086446;Everlasting Love;Ting bu liao de ai;1984;97.0;['Drama', 'Romance'];US;5.8;54.0;0.0
6688;tt0097634;Justice Denied;Justice Denied;1989;98.0;['Biography', 'Crime', 'Drama'];GB;5.9;40.0;0.0
2417;tt0086540;Victòria! 2: La disbauxa del 17;Victòria! 2: La disbauxa del 17;1983;135.0;['Drama', 'History'];FR;6.2;15.0;0.0
2463;tt0086645;A Married Couple;Zug Nasui;1983;90.0;['Drama'];US;4.6;9.0;0.0
6634;tt0097501;Heroes Stand Alone;Heroes Stand Alone;1989;83.0;['Action', 'Adventure'];US;4.6;43.0;0.0
2451;tt0086611;Blood Money;Xue han jin qian;1983;91.0;['Drama'];US;6.3;21.0;0.0
2443;tt0086598;SS Operation Wolf Cub;SS Operation Wolf Cub;1983;90.0;['Thriller'];US;4.0;33.0;0.0
2440;tt0086591;The Winds of Jarrah;The Winds of Jarrah;1983;80.0;['Drama', 'Romance'];US;6.3;23.0;0.0
6646;tt0097537;Dream of Desire;Hua xin meng li ren;1989;99.0;['Comedy', 'Romance'];US;5.2;13.0;0.0
6647;tt0097538;Unfaithfully Yours;Hua xin san jian xia;1989;88.0;['Comedy', 'Romance'];US;5.3;9.0;0.0
2416;tt0086538;Los viajes de Gulliver;Los viajes de Gulliver;1983;80.0;['Adventure', 'Animation', 'Fantasy'];GB;4.9;60.0;0.0
6683;tt0097624;Into the Night;Ging wan gam man yeh;1988;93.0;['Horror'];US;5.2;10.0;0.0
6665;tt0097588;L'invité surprise;L'invité surprise;1989;80.0;['Action', 'Comedy', 'Crime'];FR;4.2;58.0;0.0
6670;tt0097595;Iskolakerülök;Iskolakerülök;1989;93.0;['Drama'];FR;6.9;31.0;0.0
6672;tt0097600;It Had to Be You;It Had to Be You;1989;96.0;['Comedy'];US;6.4;35.0;0.0
6673;tt0097604;J'aurais jamais dû croiser son regard...;J'aurais jamais dû croiser son regard...;1989;91.0;['Thriller'];FR;3.7;31.0;0.0
2388;tt0086478;Trial by Terror;Trial by Terror;1983;90.0;['Thriller'];US;5.9;43.0;0.0
6678;tt0097617;Jeniec Europy;Jeniec Europy;1989;124.0;['Drama'];FR;5.9;51.0;0.0
2385;tt0086474;Treasure of the Lost Desert;Treasure of the Lost Desert;1984;96.0;['War'];US;4.1;24.0;0.0
6680;tt0097620;Spirit vs. Zombi;Jiang shi da nao xi men ding;1988;91.0;['Adventure', 'Horror'];US;4.2;9.0;0.0
6758;tt0097828;Les mannequins d'osier;Les mannequins d'osier;1989;84.0;['Drama', 'Romance'];FR;6.5;15.0;0.0
2258;tt0086177;Real Life;Real Life;1984;92.0;['Comedy', 'Crime', 'Romance'];GB;6.0;32.0;0.0
2255;tt0086169;Randale;Randale;1983;100.0;['Crime', 'Drama'];US;6.3;24.0;0.0
2071;tt0085639;Rainbow Serpent;Haltéroflic;1983;90.0;['Crime', 'Thriller'];FR;6.7;30.0;0.0
2098;tt0085711;I'm Going to Be Famous;I'm Going to Be Famous;1983;96.0;['Drama'];US;5.8;29.0;0.0
6853;tt0098079;Perfect Profile;Perfect Profile;1989;87.0;['Comedy', 'Romance', 'Sport'];US;4.3;47.0;0.0
2093;tt0085699;Huhtikuu on kuukausista julmin;Huhtikuu on kuukausista julmin;1983;90.0;['Comedy', 'Drama'];FR;5.6;51.0;0.0
2087;tt0085690;Hot Money;Hot Money;1986;78.0;['Comedy', 'Crime'];US;6.6;48.0;0.0
6863;tt0098103;Do Not Cry My Love;Pleure pas my love;1989;90.0;['Drama', 'Romance'];US;6.7;30.0;0.0
6873;tt0098124;Primary Target;Primary Target;1989;85.0;['Action', 'Drama'];US;4.7;42.0;0.0
6878;tt0098146;Ghostly Love;Qian nu yun yu qing;1989;90.0;['Drama', 'Fantasy', 'Romance'];US;4.4;21.0;0.0
6882;tt0098154;Quicker Than the Eye;Quicker Than the Eye;1988;94.0;['Drama', 'Thriller'];US;4.8;65.0;0.0
2068;tt0085634;The Red Panther;Hai shi chu shi;1983;88.0;['Crime'];US;5.6;31.0;0.0
2104;tt0085749;La java des ombres;La java des ombres;1983;90.0;['Thriller'];FR;4.8;33.0;0.0
2060;tt0085618;Grain of Sand;Le grain de sable;1983;90.0;['Comedy'];US;6.5;28.0;0.0
2059;tt0085617;Gracias por el fuego;Gracias por el fuego;1984;95.0;['Drama'];GB;6.6;46.0;0.0
2035;tt0085559;Fords on Water;Fords on Water;1983;83.0;['Comedy'];US;4.8;42.0;0.0
2034;tt0085554;Flight to Berlin;Flight to Berlin;1984;91.0;['Drama'];US;5.7;44.0;0.0
2027;tt0085541;Final Exams;B'Hinat Bagrut;1983;90.0;['Drama'];US;5.7;40.0;0.0
6919;tt0098233;Runaway Dreams;Runaway Dreams;1989;92.0;['Crime', 'Drama', 'Thriller'];US;5.8;39.0;0.0
2018;tt0085526;The Hawk;Le faucon;1983;80.0;['Action', 'Drama', 'Thriller'];FR;3.6;85.0;0.0
6851;tt0098076;Pentimento;Pentimento;1989;90.0;['Comedy'];FR;3.9;49.0;0.0
2106;tt0085753;Le jeune marié;Le jeune marié;1983;97.0;['Comedy', 'Drama'];FR;5.4;59.0;0.0
2250;tt0086152;Adventures of the Blue Knight;Przygody blekitnego rycerzyka;1984;93.0;['Animation', 'Family'];US;6.7;37.0;0.0
2205;tt0086027;Nutcase;Nutcase;1980;49.0;['Comedy', 'Crime', 'Family'];US;5.3;36.0;0.0
6765;tt0097857;Medium Straight;Medium Straight;1988;83.0;['Crime'];US;4.5;22.0;0.0
6769;tt0097867;Funny Ghost;Mang gwai chong gwai;1989;100.0;['Comedy', 'Horror'];US;5.3;47.0;0.0
6770;tt0097868;Meng hu fa huo;Meng hu fa huo;1989;90.0;['Action', 'Comedy', 'Crime'];US;5.0;15.0;0.0
2214;tt0086053;Operation Shtreimel;Mivtza Shtreimel;1984;100.0;['Action', 'Comedy', 'War'];US;4.8;36.0;0.0
6786;tt0097900;Moitié-moitié;Moitié-moitié;1989;81.0;['Comedy'];FR;3.8;62.0;0.0
2210;tt0086046;On the Third Day;On the Third Day;1983;95.0;['Drama', 'Thriller'];US;5.4;46.0;0.0
2209;tt0086045;On the Run;On the Run;1983;101.0;['Drama', 'Thriller'];US;5.4;47.0;0.0
2109;tt0085757;Theater of Life;Jinsei gekijô;1983;138.0;['Drama'];US;7.3;20.0;0.0
2179;tt0085956;Molly;Molly;1983;88.0;['Drama'];US;6.7;34.0;0.0
2163;tt0085902;Maria's Day;Mária-nap;1984;114.0;['Drama', 'History'];US;6.2;12.0;0.0
2129;tt0085834;Tramps;Die letzte Runde;1983;88.0;['Drama'];US;6.1;34.0;0.0
6827;tt0098024;On the Make;On the Make;1989;77.0;['Drama'];US;4.5;17.0;0.0
2118;tt0085786;The House of Spider;Khane-ye Ankaboot;1983;103.0;['Action', 'Drama', 'Thriller'];US;5.8;54.0;0.0
2116;tt0085773;Karambolage;Karambolage;1983;100.0;['Drama', 'Sport'];US;6.2;26.0;0.0
2111;tt0085759;Sleight of Hand;Jogo de Mão;1983;115.0;['Drama'];US;6.3;13.0;0.0
6124;tt0096004;The Keepers of the Fog;Rojet e mjegulles;1988;104.0;['Drama'];US;5.6;23.0;0.0
3239;tt0088878;Cameroon Connection;Cameroon Connection;1985;90.0;['Action', 'Crime'];FR;4.6;25.0;0.0
8830;tt0237580;Kidnapping of the Century;Pokhishcheniye veka;1982;67.0;['Comedy'];US;4.8;7.0;0.0
4524;tt0092083;Thinkin' Big;Thinkin' Big;1986;94.0;['Comedy'];US;3.8;67.0;0.0
4428;tt0091866;The Hall of the Crying Deer;Rokumeikan;1986;125.0;['Drama'];US;6.0;14.0;0.0
4423;tt0091851;Richard III;Richard III;1986;135.0;['Drama'];FR;6.8;19.0;0.0
4418;tt0091831;Rebel Love;Rebel Love;1985;80.0;['Drama', 'Romance', 'War'];US;7.5;17.0;0.0
5346;tt0094073;The Sun and the Moon;The Sun and the Moon;1987;97.0;['Drama'];US;8.1;21.0;0.0
4407;tt0091813;Qui trop embrasse...;Qui trop embrasse...;1986;84.0;['Drama'];FR;7.9;27.0;0.0
4395;tt0091784;Free Admittance;Postoronnim vkhod razreshyon;1987;79.0;['Family'];US;5.8;11.0;0.0
4391;tt0091774;Poker;Poker;1987;90.0;['Drama', 'Thriller'];FR;4.8;53.0;0.0
5363;tt0094107;Tant qu'il y aura des femmes;Tant qu'il y aura des femmes;1987;86.0;['Comedy'];FR;4.8;62.0;0.0
4383;tt0091761;Places Not Our Own;Places Not Our Own;1986;57.0;['Drama', 'Family'];US;5.4;42.0;0.0
4382;tt0091760;A Place for Weeping;Place of Weeping;1986;85.0;['Drama'];US;6.4;32.0;0.0
4378;tt0091754;Pierre and Djemila;Pierre et Djemila;1987;86.0;['Drama'];FR;6.7;35.0;0.0
5372;tt0094130;Devil's Paradise;Des Teufels Paradies;1987;94.0;['Adventure', 'Drama'];US;5.2;45.0;0.0
4377;tt0091748;The Perils of P.K.;The Perils of P.K.;1986;90.0;['Comedy'];US;3.4;38.0;0.0
5375;tt0094133;Ghosts CAN Do It;Those Dear Departed;1987;88.0;['Comedy'];US;4.1;62.0;0.0
4375;tt0091739;Pékin Central;Pékin Central;1986;92.0;['Comedy'];FR;7.0;13.0;0.0
4373;tt0091737;Peau d'ange;Peau d'ange;1986;80.0;['Crime', 'Drama', 'Mystery'];FR;6.1;21.0;0.0
4372;tt0091736;Paulette, la pauvre petite milliardaire;Paulette, la pauvre petite milliardaire;1986;92.0;['Comedy'];FR;4.7;36.0;0.0
5384;tt0094147;Tie xue qi jing;Tie xue qi jing;1987;94.0;['Action'];FR;5.6;50.0;0.0
4433;tt0091874;The Way Out;Rue du Départ;1986;100.0;['Drama'];FR;4.7;40.0;0.0
5336;tt0094055;The Magpie Strategy;Strategija svrake;1987;113.0;['Comedy', 'Drama'];US;7.8;28.0;0.0
4437;tt0091881;Régime sans pain;Régime sans pain;1985;75.0;['Fantasy', 'Music', 'Musical'];FR;6.9;36.0;0.0
4501;tt0092025;Follow My Gaze;Suivez mon regard;1986;85.0;['Comedy'];FR;5.3;52.0;0.0
5270;tt0093897;La rusa;La rusa;1987;117.0;['Thriller'];FR;5.6;39.0;0.0
4512;tt0092064;Taxi Boy;Taxi Boy;1986;95.0;['Comedy', 'Drama', 'Music'];FR;3.8;40.0;0.0
5272;tt0093902;Résidence surveillée;Résidence surveillée;1987;98.0;['Drama'];FR;7.6;12.0;0.0
4511;tt0092052;Tarot;Tarot;1986;120.0;['Comedy', 'Drama'];GB;6.6;48.0;0.0
5277;tt0093911;Sale destin;Sale destin;1987;94.0;['Comedy', 'Crime'];US;5.3;39.0;0.0
4510;tt0092051;Escape from Coral Cove;Tou chuet sam woo hoi;1986;82.0;['Horror', 'Mystery', 'Thriller'];US;4.7;41.0;0.0
5281;tt0093920;Saxo;Saxo;1988;116.0;['Drama', 'Music'];FR;5.3;42.0;0.0
4504;tt0092031;The Surfer;The Surfer;1987;90.0;['Action', 'Drama', 'Thriller'];US;4.8;31.0;0.0
4486;tt0091985;The Summer of the Samurai;Der Sommer des Samurai;1986;100.0;['Crime', 'Drama'];FR;5.6;55.0;0.0
5332;tt0094039;Stielke, Heinz, Fifteen;Stielke, Heinz, fünfzehn...;1987;95.0;['War'];US;6.6;34.0;0.0
4481;tt0091973;Smart Alec;Smart Alec;1986;88.0;['Comedy'];US;5.3;59.0;0.0
4475;tt0091959;Sitting in Limbo;Sitting in Limbo;1986;96.0;['Drama'];GB;5.9;31.0;0.0
4469;tt0091952;Si t'as besoin de rien, fais-moi signe;Si t'as besoin de rien, fais-moi signe;1986;93.0;['Comedy'];FR;5.0;12.0;0.0
4465;tt0091945;Million Dollar Madness;Ha-Shiga'on Hagadol;1986;105.0;['Comedy'];US;5.5;16.0;0.0
4458;tt0091933;Shadows on the Wall;Shadows on the Wall;1986;84.0;['Thriller'];US;5.3;43.0;0.0
4454;tt0091926;The 17th Bride;Ha-Kala;1985;95.0;['Drama'];US;5.0;26.0;0.0
5320;tt0094016;Spiral;Spirale;1987;90.0;['Drama'];FR;4.8;33.0;0.0
4443;tt0091894;Run for Your Life, Lola;Sauve-toi, Lola;1986;105.0;['Drama'];FR;5.9;35.0;0.0
4367;tt0091723;Paris minuit;Paris minuit;1986;90.0;['Crime', 'Drama'];FR;6.3;25.0;0.0
5386;tt0094149;Tigershark;Tigershark;1987;98.0;['Action'];US;3.9;80.0;0.0
4362;tt0091711;Overnight;Overnight;1986;96.0;['Comedy', 'Drama'];US;4.8;21.0;0.0
5486;tt0094388;The Final Test;Zui hou yi zhan;1987;89.0;['Action', 'Sci-Fi'];US;5.9;44.0;0.0
4268;tt0091505;Just Like Weather;Mei guo xin;1986;93.0;['Drama'];US;7.1;26.0;0.0
5460;tt0094334;With Love to the Person Next to Me;With Love to the Person Next to Me;1987;98.0;['Drama'];GB;6.5;27.0;0.0
5468;tt0094352;The Big Brother;Yat gor;1987;90.0;['Action'];US;5.9;13.0;0.0
5469;tt0094353;Double Fixation;Yi luan qing mi;1987;96.0;['Romance', 'Thriller'];US;5.7;56.0;0.0
4252;tt0091463;La coda del diavolo;La coda del diavolo;1986;89.0;['Romance'];FR;5.6;33.0;0.0
4249;tt0091460;Il momento magico;Il momento magico;1984;110.0;['Drama'];FR;6.0;31.0;0.0
4240;tt0091441;Abracadabra;Tian ling ling, di ling ling;1986;86.0;['Comedy', 'Horror'];US;5.5;59.0;0.0
4222;tt0091392;Laura;Laura;1987;98.0;['Drama'];GB;6.5;10.0;0.0
4276;tt0091519;Miko: From the Gutter to the Stars;Miko - aus der Gosse zu den Sternen;1986;100.0;['Comedy'];US;5.8;30.0;0.0
4220;tt0091385;La dernière image;La dernière image;1986;195.0;['Comedy', 'Drama'];FR;4.9;33.0;0.0
4219;tt0091381;Las Vegas Weekend;Las Vegas Weekend;1985;83.0;['Comedy'];US;4.2;76.0;0.0
5505;tt0094619;Afraid to Dance;Afraid to Dance;1989;87.0;['Crime', 'Romance'];GB;6.2;33.0;0.0
4191;tt0091321;Das kalte Paradies;Das kalte Paradies;1986;90.0;['Drama'];FR;6.8;16.0;0.0
5507;tt0094623;Chaos by Design;Ai qing mi yu;1988;84.0;['Comedy'];US;6.2;28.0;0.0
4186;tt0091311;Justice de flic;Justice de flic;1986;85.0;['Crime', 'Drama'];FR;4.5;13.0;0.0
5510;tt0094629;Alexa;Alexa;1988;90.0;['Drama'];US;4.1;44.0;0.0
4275;tt0091517;Wu ye li ren;Wu ye li ren;1986;96.0;['Drama'];US;5.6;30.0;0.0
5448;tt0094307;Wengler & Sons;Wengler & Söhne;1987;139.0;['Drama', 'History'];US;7.3;16.0;0.0
5394;tt0094165;Too Outrageous!;Too Outrageous!;1987;105.0;['Comedy', 'Drama'];US;6.1;47.0;0.0
4338;tt0091654;Novemberkatzen;Novemberkatzen;1986;104.0;['Drama', 'Family'];US;6.3;25.0;0.0
5397;tt0094170;The Good, the Bad, and the Not So Bad;Ha-Tov, HaRa, VeHaLo-Nora;1986;90.0;['Drama'];US;5.0;19.0;0.0
5399;tt0094173;Train of Dreams;Train of Dreams;1987;88.0;['Drama'];FR;7.2;33.0;0.0
5402;tt0094182;Das Treibhaus;Das Treibhaus;1987;99.0;['Drama', 'History'];FR;7.4;19.0;0.0
4353;tt0091687;Operation Dead End;Operation Dead End;1986;95.0;['Drama', 'Sci-Fi'];GB;5.5;57.0;0.0
5404;tt0094184;Trespasses;Trespasses;1984;101.0;['Drama'];US;5.7;36.0;0.0
5407;tt0094198;Twice Under;Twice Under;1989;90.0;['Action', 'Thriller'];US;3.9;60.0;0.0
5409;tt0094207;Un amour à Paris;Un amour à Paris;1987;85.0;['Crime', 'Drama', 'Romance'];FR;4.7;19.0;0.0
5411;tt0094209;Un père et passe;Un père et passe;1989;88.0;['Comedy'];FR;4.5;26.0;0.0
5417;tt0094220;Unfinished Business;Unfinished Business;1987;67.0;['Drama'];US;6.6;10.0;0.0
5447;tt0094305;Das weite Land;Das weite Land;1987;103.0;['Drama'];FR;6.4;34.0;0.0
4331;tt0091638;No Picnic;No Picnic;1986;84.0;['Drama'];US;7.0;46.0;0.0
4325;tt0091625;My Will, I Will;Ni qing wo yuan;1986;93.0;['Comedy', 'Drama', 'Mystery'];US;6.0;30.0;0.0
4324;tt0091622;New Wave Comedy;New Wave Comedy;1986;60.0;['Comedy', 'Documentary'];US;7.3;6.0;0.0
5427;tt0094254;Days to Remember;Die Verliebten;1987;95.0;['Drama', 'Romance'];US;4.9;43.0;0.0
5429;tt0094256;Vernehmung der Zeugen;Vernehmung der Zeugen;1987;73.0;['Drama'];US;5.8;29.0;0.0
5439;tt0094289;A Walk on the Moon;A Walk on the Moon;1987;95.0;['Adventure', 'Drama'];US;5.9;34.0;0.0
4293;tt0091545;Dust Devil;Tanoure-ye Deev;1986;100.0;['Drama'];US;6.6;47.0;0.0
5443;tt0094295;Warlords from Hell;Warlords of Hell;1987;76.0;['Action', 'Adventure'];US;5.3;48.0;0.0
