;tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes
8384;tt0095244;movie;Zerograd;Gorod Zero;False;1988;;103.0;['Comedy', 'Drama', 'Mystery'];7.4;2224.0
8385;tt0095250;movie;The Big Blue;Le grand bleu;False;1988;;168.0;['Adventure', 'Drama', 'Sport'];7.5;51975.0
8386;tt0095253;movie;The Great Outdoors;The Great Outdoors;False;1988;;91.0;['Comedy'];6.6;47449.0
8387;tt0095254;movie;Greshnik;Greshnik;False;1988;;83.0;['Comedy'];5.8;15.0
8388;tt0095255;movie;Grievous Bodily Harm;Grievous Bodily Harm;False;1988;;96.0;['Crime', 'Drama', 'Mystery'];5.1;259.0
8389;tt0095256;movie;Grotesque;Grotesque;False;1988;;89.0;['Horror'];4.3;1141.0
8390;tt0095262;movie;Mobile Suit Gundam: Char's Counterattack;Kidô Senshi Gundam: Gyakushû no Shâ;False;1988;;124.0;['Action', 'Animation', 'Drama'];7.3;1753.0
8391;tt0095264;movie;Paper Marriage;Guo bu xin lang;False;1988;;94.0;['Action', 'Comedy'];6.2;225.0
8392;tt0095266;movie;Gwiazda Piolun;Gwiazda Piolun;False;1988;;93.0;['Biography', 'Drama'];;
8393;tt0095270;movie;Hairspray;Hairspray;False;1988;;92.0;['Comedy', 'Drama', 'Family'];7.0;21696.0
8394;tt0095271;movie;Halloween 4: The Return of Michael Myers;Halloween 4: The Return of Michael Myers;False;1988;;88.0;['Horror', 'Thriller'];5.8;53018.0
8395;tt0095272;movie;A Chaos of Flowers;Hana no ran;False;1988;;139.0;['Drama'];7.2;84.0
8396;tt0095274;movie;A Handful of Dust;A Handful of Dust;False;1988;;118.0;['Drama', 'Romance'];6.6;2079.0
8397;tt0095275;movie;Hanna's War;Hanna's War;False;1988;;148.0;['Biography', 'Drama', 'War'];6.2;426.0
8398;tt0095276;movie;Hanussen;Hanussen;False;1988;;140.0;['Drama', 'History'];7.2;1769.0
8399;tt0095277;movie;18 Times;Hao nu shi ba jia;False;1988;;83.0;['Comedy', 'Drama'];5.9;35.0
8400;tt0095278;movie;Hard Rock Nightmare;Hard Rock Nightmare;False;1988;;87.0;['Horror'];4.7;271.0
8401;tt0095279;movie;Hard Times;Tempos Difíceis;False;1988;;90.0;['Drama'];6.9;101.0
8402;tt0095280;movie;Haunted Summer;Haunted Summer;False;1988;;106.0;['Biography', 'Drama', 'Romance'];5.8;534.0
8403;tt0095285;movie;Heartstopper;Heartstopper;False;1989;;90.0;['Horror'];4.7;139.0
8404;tt0095286;movie;Heart of Midnight;Heart of Midnight;False;1988;;93.0;['Drama', 'Horror', 'Thriller'];5.4;1459.0
8405;tt0095288;movie;Heartbreak Hotel;Heartbreak Hotel;False;1988;;97.0;['Comedy', 'Musical', 'Romance'];5.7;1423.0
8406;tt0095291;movie;Three Wishes;Hei xin gui;False;1988;;95.0;['Comedy', 'Horror'];5.8;32.0
8407;tt0095292;movie;Shell Shock;Helem Krav;False;1988;;96.0;['Drama'];6.8;11.0
8408;tt0095293;movie;Hell Raiders;Hell Raiders;False;1988;;93.0;['Action', 'War'];4.8;14.0
8409;tt0095294;movie;Hellbound: Hellraiser II;Hellbound: Hellraiser II;False;1988;;97.0;['Horror', 'Thriller'];6.4;50412.0
8410;tt0095295;movie;Herbstmilch;Herbstmilch;False;1989;;111.0;['Drama', 'War'];6.9;458.0
8411;tt0095296;movie;Hero and the Terror;Hero and the Terror;False;1988;;96.0;['Action', 'Crime', 'Drama'];5.2;4037.0
8412;tt0095298;movie;Hidden City;Hidden City;False;1987;;108.0;['Mystery', 'Thriller'];6.0;255.0
8413;tt0095299;movie;Hide and Go Shriek;Hide and Go Shriek;False;1988;;90.0;['Horror', 'Thriller'];5.2;1762.0
8414;tt0095300;movie;Hifazat;Hifazat;False;1987;;136.0;['Drama', 'Family'];5.1;161.0
8415;tt0095302;movie;High Hopes;High Hopes;False;1988;;108.0;['Comedy', 'Drama'];7.4;5336.0
8416;tt0095303;movie;High Season;High Season;False;1987;;90.0;['Comedy', 'Romance'];5.3;428.0
8417;tt0095304;movie;High Spirits;High Spirits;False;1988;;99.0;['Comedy', 'Fantasy'];5.7;9746.0
8418;tt0095305;movie;High Tide;High Tide;False;1987;;104.0;['Drama'];7.1;910.0
8419;tt0095307;movie;Heaven and Hell;Himmel og helvede;False;1988;;121.0;['Drama', 'Romance'];5.9;40.0
8420;tt0095308;movie;Himmelsheim;Himmelsheim;False;1988;;89.0;['Comedy'];2.8;12.0
8421;tt0095309;movie;Disciples of Hippocrates;Hipokuratesu-tachi;False;1980;;126.0;['Comedy', 'Drama'];6.3;53.0
8422;tt0095310;movie;Histoires d'Amérique: Food, Family and Philosophy;Histoires d'Amérique: Food, Family and Philosophy;False;1989;;92.0;['Drama'];6.8;119.0
8423;tt0095311;movie;Hit List;Hit List;False;1989;;87.0;['Action', 'Thriller'];5.6;606.0
8424;tt0095312;movie;Hollywood Chainsaw Hookers;Hollywood Chainsaw Hookers;False;1988;;75.0;['Comedy', 'Horror'];5.3;3561.0
8425;tt0095313;movie;Hollywood Cop;Hollywood Cop;False;1987;;101.0;['Action', 'Crime', 'Drama'];4.1;565.0
8426;tt0095314;movie;Hollywood's New Blood;Hollywood's New Blood;False;1988;;77.0;['Horror'];2.6;193.0
8427;tt0095316;movie;Homeboy;Homeboy;False;1988;;116.0;['Crime', 'Drama', 'Romance'];5.8;2587.0
8428;tt0095318;movie;Hong yi shao nu;Hong yi shao nu;False;1985;;;['Drama'];8.2;94.0
8429;tt0095319;movie;Honneponnetje;Honneponnetje;False;1988;;95.0;['Comedy', 'Romance'];4.5;369.0
8430;tt0095320;movie;Honor Bound;Honor Bound;False;1988;;98.0;['Thriller'];6.6;105.0
8431;tt0095322;movie;Hostile Takeover;Hostile Takeover;False;1988;;;['Thriller'];5.1;209.0
8432;tt0095325;movie;Hot Splash;Hot Splash;False;1988;;89.0;['Action', 'Comedy'];4.7;74.0
8433;tt0095326;movie;Hot to Trot;Hot to Trot;False;1988;;83.0;['Comedy', 'Fantasy'];4.4;3392.0
8434;tt0095327;movie;Grave of the Fireflies;Hotaru no haka;False;1988;;89.0;['Animation', 'Drama', 'War'];8.5;275100.0
8435;tt0095329;movie;Bet on Fire;Huo wu feng yun;False;1988;;95.0;['Action', 'Crime', 'Drama'];6.5;63.0
8436;tt0095332;movie;The House of Usher;The House of Usher;False;1989;;92.0;['Horror'];4.5;751.0
8437;tt0095333;movie;The House on Carroll Street;The House on Carroll Street;False;1988;;101.0;['Thriller'];6.1;2568.0
8438;tt0095336;movie;Picture of a Nymph;Hua zhong xian;False;1987;;97.0;['Adventure', 'Comedy', 'Fantasy'];6.0;168.0
8439;tt0095337;movie;In the Line of Duty III;Huang jia shi jie zhi III: Ci xiong da dao;False;1988;;90.0;['Action'];6.4;438.0
8440;tt0095338;movie;Hundeöl;Hundeöl;False;1988;;73.0;['Drama', 'Mystery'];;
8441;tt0095342;movie;I Love N.Y.;I Love N.Y.;False;1987;;100.0;['Comedy', 'Drama'];3.9;131.0
8442;tt0095345;movie;I Want to Get Even;Barang Terlarang;False;1987;;87.0;['Crime', 'Thriller'];3.9;56.0
8443;tt0095346;movie;Shadow of the Raven;Í skugga hrafnsins;False;1988;;124.0;['Adventure', 'Drama'];6.3;854.0
8444;tt0095348;movie;I'm Gonna Git You Sucka;I'm Gonna Git You Sucka;False;1988;;88.0;['Action', 'Comedy', 'Crime'];6.6;13748.0
8445;tt0095349;movie;Iacob;Iacob;False;1988;;117.0;['Drama'];7.4;278.0
8446;tt0095350;movie;Iced;Iced;False;1989;;86.0;['Horror'];4.2;629.0
8447;tt0095354;movie;Iguana;Iguana;False;1988;;88.0;['Adventure', 'Crime', 'Drama'];6.1;501.0
8448;tt0095356;movie;Ikidomari no Banka: Brake out;Ikidomari no Banka: Brake out;False;1988;;111.0;['Action', 'Drama'];6.7;34.0
8449;tt0095357;movie;Illegally Yours;Illegally Yours;False;1988;;102.0;['Comedy', 'Crime'];4.3;1103.0
8450;tt0095359;movie;Imagen Latente;Imagen Latente;False;1987;;92.0;['Drama'];6.5;59.0
8451;tt0095362;movie;The in Crowd;The In Crowd;False;1988;;95.0;['Comedy', 'Drama', 'History'];6.3;916.0
8452;tt0095363;movie;In Dangerous Company;In Dangerous Company;False;1988;;92.0;['Action', 'Crime', 'Drama'];3.3;144.0
8453;tt0095364;movie;In a Shallow Grave;In a Shallow Grave;False;1988;;92.0;['Drama', 'Romance'];6.0;252.0
8454;tt0095369;movie;Der Indianer;Der Indianer;False;1988;;97.0;['Drama'];7.5;19.0
8455;tt0095372;movie;Ingen kan älska som vi;Ingen kan älska som vi;False;1988;;101.0;['Drama', 'Music', 'Romance'];4.3;380.0
8456;tt0095374;movie;Inocencia mortal;Inocencia mortal;False;1988;;;['Musical', 'Thriller'];;
8457;tt0095375;movie;Inteqam;Inteqam;False;1988;;;['Drama'];5.4;83.0
8458;tt0095377;movie;Intimacy;Intimo;False;1988;;81.0;['Drama'];4.5;114.0
8459;tt0095379;movie;Intruder;Intruder;False;1989;;83.0;['Horror', 'Mystery'];6.1;9644.0
8460;tt0095381;movie;The Invisible Kid;The Invisible Kid;False;1988;;95.0;['Comedy', 'Sci-Fi'];4.8;607.0
8461;tt0095382;movie;Iron Eagle II;Iron Eagle II;False;1988;;105.0;['Action', 'Drama', 'Romance'];3.8;5184.0
8462;tt0095383;movie;Istoriya odnoy bilyardnoy komandi.;Istoriya odnoy bilyardnoy komandi.;False;1988;;95.0;['Drama'];5.5;21.0
8463;tt0095384;movie;It Takes Two;It Takes Two;False;1988;;81.0;['Comedy', 'Romance'];5.4;832.0
8464;tt0095385;movie;It's Impossible to Learn to Plow by Reading Books;It's Impossible to Learn to Plow by Reading Books;False;1988;;85.0;['Drama'];5.7;861.0
8465;tt0095386;movie;Itinerary of a Spoiled Child;Itinéraire d'un enfant gâté;False;1988;;125.0;['Adventure', 'Comedy', 'Drama'];6.9;2443.0
8466;tt0095389;movie;Jack's Back;Jack's Back;False;1988;;97.0;['Crime', 'Horror', 'Mystery'];5.8;3541.0
8467;tt0095390;movie;Jakarta;Jakarta;False;1988;;94.0;['Action', 'Drama', 'Mystery'];5.1;153.0
8468;tt0095396;movie;Chicken and Duck Talk;Gai tung ngap gong;False;1988;;95.0;['Comedy'];7.2;784.0
8469;tt0095397;movie;Gai juk tiu mo;Gai juk tiu mo;False;1988;;89.0;['Comedy'];5.5;15.0
8470;tt0095398;movie;Hero of Tomorrow;Gong woo jip ban yan;False;1988;;86.0;['Action', 'Crime'];6.1;47.0
8471;tt0095399;movie;Jiang shi zhuo yao;Jiang shi zhuo yao;False;1988;;;['Comedy', 'Fantasy', 'Horror'];4.7;21.0
8472;tt0095400;movie;The Jigsaw Murders;The Jigsaw Murders;False;1989;;98.0;['Action', 'Crime', 'Mystery'];4.9;272.0
8473;tt0095402;movie;Carry on Hotel;Jin zhuang da jiu dian;False;1988;;88.0;['Comedy'];5.4;81.0
8474;tt0095403;movie;Police Story 2;Ging chaat goo si juk jaap;False;1988;;101.0;['Action', 'Comedy', 'Crime'];7.1;20215.0
8475;tt0095404;movie;The Romancing Star 2;Jing zhuong zhui nu zi zhi er;False;1988;;93.0;['Comedy', 'Romance'];5.6;215.0
8476;tt0095405;movie;Starry is the Night;Jin ye xing guang can lan;False;1988;;94.0;['Drama', 'Romance'];5.4;77.0
8477;tt0095406;movie;Joan of Arc of Mongolia;Johanna D'Arc of Mongolia;False;1989;;165.0;['Comedy', 'Drama'];6.9;196.0
8478;tt0095409;movie;Johnny Be Good;Johnny Be Good;False;1988;;91.0;['Comedy', 'Sport'];4.6;6880.0
8479;tt0095412;movie;Journey to Spirit Island;Journey to Spirit Island;False;1988;;93.0;['Adventure'];6.0;88.0
8480;tt0095414;movie;Judgement Day;Judgement Day;False;1988;;93.0;['Horror'];5.2;181.0
8481;tt0095415;movie;Judgment in Berlin;Judgment in Berlin;False;1988;;96.0;['Drama'];5.8;815.0
8482;tt0095417;movie;Die Jungfrauenmaschine;Die Jungfrauenmaschine;False;1988;;84.0;['Drama', 'Romance'];5.5;260.0
8483;tt0095418;movie;Jungfruresan;Jungfruresan;False;1988;;106.0;['Drama'];3.1;33.0
8484;tt0095419;movie;Diamond's Edge;Just Ask for Diamond;False;1988;;83.0;['Adventure', 'Comedy', 'Crime'];6.1;291.0
8485;tt0095421;movie;The Jut-Nuts I;Jydekompagniet;False;1988;;90.0;['Comedy'];5.4;357.0
8486;tt0095422;movie;Jesus Christ's Horoscope;Jézus Krisztus horoszkópja;False;1989;;90.0;['Drama'];6.4;69.0
8487;tt0095423;movie;Stones of Death;Kadaicha;False;1988;;88.0;['Horror'];4.7;273.0
8488;tt0095424;movie;Kalamazoo;Kalamazoo;False;1988;;88.0;['Fantasy', 'Romance'];5.6;50.0
8489;tt0095425;movie;Kalte Sonne;Kalte Sonne;False;1989;;;['Crime'];;
8490;tt0095426;movie;Kamarád do deste;Kamarád do deste;False;1988;;72.0;['Comedy', 'Crime'];6.1;204.0
8491;tt0095428;movie;Kansas;Kansas;False;1988;;110.0;['Crime', 'Drama', 'Romance'];5.4;1179.0
8492;tt0095429;movie;Kasam;Kasam;False;1988;;157.0;['Action', 'Comedy', 'Drama'];5.3;68.0
8493;tt0095431;movie;Katy Meets the Aliens;Katy, Kiki y Koko;False;1988;;70.0;['Animation'];6.6;68.0
8494;tt0095432;movie;Kaun Jeeta Kaun Haara;Kaun Jeeta Kaun Haara;False;1987;;119.0;['Comedy', 'Drama'];6.2;34.0
8495;tt0095433;movie;The Summer of Aviya;Ha-Kayitz Shel Aviya;False;1988;;95.0;['Biography', 'Drama'];7.2;410.0
8496;tt0095438;movie;Keys to Freedom;Keys to Freedom;False;1988;;97.0;['Drama'];5.0;134.0
8497;tt0095439;movie;Off-Limits;Kharej az Mahdudeh;False;1988;;94.0;['Comedy', 'Drama'];6.3;72.0
8498;tt0095440;movie;Khatron Ke Khiladi;Khatron Ke Khiladi;False;1988;;156.0;['Action', 'Drama'];4.7;217.0
8499;tt0095441;movie;The Cold Summer of 1953;Kholodnoe leto pyatdesyat tretego;False;1988;;101.0;['Action', 'Crime', 'Drama'];7.9;2290.0
8500;tt0095442;movie;Kikuchi Eri: kyonyû-zeme;Kikuchi Eri: kyonyû-zeme;False;1988;;68.0;['Drama'];;
8501;tt0095444;movie;Killer Klowns from Outer Space;Killer Klowns from Outer Space;False;1988;;88.0;['Comedy', 'Horror', 'Sci-Fi'];6.1;39160.0
8502;tt0095445;movie;A Killing Affair;A Killing Affair;False;1985;;100.0;['Crime', 'Drama'];5.7;291.0
8503;tt0095446;movie;Killing Blue;Killing Blue;False;1988;;95.0;['Thriller'];4.2;270.0
8504;tt0095447;movie;The Killing Game;The Killing Game;False;1988;;90.0;['Drama'];4.4;45.0
8505;tt0095448;movie;Kimagure Orange Road: I Want to Return to That Day;Kimagure orenji rôdo: Ano hi ni kaeritai;False;1988;;69.0;['Animation', 'Comedy', 'Drama'];7.6;485.0
8506;tt0095452;movie;King Size;Kingsajz;False;1988;;105.0;['Adventure', 'Comedy', 'Fantasy'];7.3;3108.0
8507;tt0095454;movie;The Kiss;The Kiss;False;1988;;101.0;['Drama', 'Fantasy', 'Horror'];5.4;1711.0
8508;tt0095455;movie;Klassezämekunft;Klassezämekunft;False;1988;;100.0;['Crime', 'Drama'];6.4;91.0
8509;tt0095456;movie;Curse of Snakes Valley;Klatwa doliny wezy;False;1988;;99.0;['Adventure', 'Sci-Fi', 'Thriller'];5.4;682.0
8510;tt0095458;movie;Kolory kochania;Kolory kochania;False;1988;;97.0;['Biography', 'Drama', 'Romance'];;
8511;tt0095461;movie;Koniec sezonu na lody;Koniec sezonu na lody;False;1988;;84.0;['Comedy', 'Crime'];5.6;33.0
8512;tt0095463;movie;A Hoof Here, a Hoof There;Kopytem sem, kopytem tam;False;1989;;129.0;['Comedy', 'Drama'];6.9;222.0
8513;tt0095464;movie;Kornblumenblau;Kornblumenblau;False;1989;;88.0;['Drama', 'Music'];6.8;128.0
8514;tt0095465;movie;Korshuny dobychey ne delyatsya;Korshuny dobychey ne delyatsya;False;1988;;136.0;['Drama'];6.1;9.0
8515;tt0095467;movie;A Short Film About Love;Krótki film o milosci;False;1988;;87.0;['Drama', 'Romance'];8.2;23617.0
8516;tt0095468;movie;A Short Film About Killing;Krótki film o zabijaniu;False;1988;;84.0;['Crime', 'Drama'];8.0;20426.0
8517;tt0095471;movie;A Little Doll;Kukolka;False;1988;;135.0;['Drama', 'Romance', 'Sport'];7.4;303.0
8518;tt0095472;movie;Muscle;Kurutta Butokai;False;1989;;60.0;['Drama', 'Horror', 'Thriller'];6.3;204.0
8519;tt0095473;movie;The Moonlight Sonata;Kuutamosonaatti;False;1988;;86.0;['Comedy', 'Horror', 'Thriller'];6.2;970.0
8520;tt0095475;movie;Damnation;Kárhozat;False;1988;;120.0;['Crime', 'Drama', 'Romance'];7.7;6023.0
8521;tt0095476;movie;Küldetés Evianba;Küldetés Evianba;False;1988;;95.0;['Drama'];;
8522;tt0095477;movie;L.A. Crackdown;L.A. Crackdown;False;1987;;84.0;['Action', 'Crime', 'Drama'];3.6;75.0
8523;tt0095478;movie;L.A. Crackdown II;L.A. Crackdown II;False;1988;;83.0;['Action'];3.8;45.0
8524;tt0095479;movie;Labedzi spiew;Labedzi spiew;False;1988;;81.0;['Comedy'];5.2;36.0
8525;tt0095480;movie;Ladder of Swords;Ladder of Swords;False;1989;;98.0;['Crime', 'Drama', 'Thriller'];6.8;57.0
8526;tt0095483;movie;Lady Terminator;Pembalasan Ratu Pantai Selatan;False;1989;;82.0;['Action', 'Drama', 'Fantasy'];5.5;1805.0
8527;tt0095484;movie;Lady in White;Lady in White;False;1988;;113.0;['Fantasy', 'Horror', 'Mystery'];6.5;7338.0
8528;tt0095488;movie;The Lair of the White Worm;The Lair of the White Worm;False;1988;;93.0;['Comedy', 'Horror'];5.9;12952.0
8529;tt0095489;movie;The Land Before Time;The Land Before Time;False;1988;;69.0;['Adventure', 'Animation', 'Drama'];7.4;89494.0
8530;tt0095490;movie;Land der Väter, Land der Söhne;Land der Väter, Land der Söhne;False;1988;;89.0;['Drama'];6.8;12.0
8531;tt0095491;movie;Tiger on Beat;Lo foo chut gang;False;1988;;93.0;['Action', 'Comedy', 'Crime'];6.9;1852.0
8532;tt0095492;movie;Last Man Standing;Last Man Standing;False;1987;;90.0;['Action', 'Drama', 'Sport'];5.2;121.0
8533;tt0095493;movie;Last Platoon;Angel Hill: l'ultima missione;False;1988;;80.0;['Action', 'War'];4.4;110.0
8534;tt0095496;movie;Last Rites;Last Rites;False;1988;;103.0;['Action', 'Crime', 'Drama'];5.1;1226.0
8535;tt0095497;movie;The Last Temptation of Christ;The Last Temptation of Christ;False;1988;;164.0;['Drama'];7.5;57911.0
8536;tt0095503;movie;The Lawless Land;The Lawless Land;False;1988;;81.0;['Action', 'Adventure', 'Sci-Fi'];4.9;128.0
8537;tt0095511;movie;La lectrice;La lectrice;False;1988;;99.0;['Comedy', 'Drama'];7.1;1640.0
8538;tt0095512;movie;Legend of the Galactic Heroes: My Conquest is the Sea of Stars;Ginga eiyû densetsu: Waga yuku wa hoshi no taikai;False;1988;;60.0;['Action', 'Animation', 'Drama'];7.8;892.0
8539;tt0095513;movie;The Legend of the Holy Drinker;La leggenda del santo bevitore;False;1988;;128.0;['Drama'];7.1;1893.0
8540;tt0095516;movie;Lethal Pursuit;Lethal Pursuit;False;1988;;95.0;['Action', 'Drama', 'Thriller'];5.1;67.0
8541;tt0095519;movie;License to Drive;License to Drive;False;1988;;88.0;['Comedy'];6.3;20991.0
8542;tt0095520;movie;Walk on Fire;Lie ying xing dong;False;1988;;104.0;['Action', 'Drama'];5.9;98.0
8543;tt0095525;movie;Gandahar;Gandahar;False;1987;;78.0;['Adventure', 'Animation', 'Fantasy'];7.0;4905.0
8544;tt0095529;movie;Le lit;Le lit;False;1982;;80.0;['Drama'];5.1;46.0
8545;tt0095530;movie;Little Dorrit;Little Dorrit;False;1987;;357.0;['Drama', 'Romance'];7.2;1154.0
8546;tt0095532;movie;Little Nikita;Little Nikita;False;1988;;98.0;['Drama', 'Thriller'];5.9;5684.0
8547;tt0095533;movie;Last Romance;Liu jin sui yue;False;1988;;105.0;['Drama', 'Romance'];6.4;156.0
8548;tt0095535;movie;Autumn Rain;Lluvia de otoño;False;1989;;88.0;['Drama'];6.8;10.0
8549;tt0095536;movie;Loco veneno;Loco veneno;False;1989;;95.0;['Comedy'];5.8;25.0
8550;tt0095539;movie;Lone Wolf;Lone Wolf;False;1988;;97.0;['Horror', 'Music', 'Mystery'];4.3;351.0
8551;tt0095541;movie;Long hu zhi duo xing;Long hu zhi duo xing;False;1988;;106.0;['Action', 'Crime', 'Drama'];6.7;16.0
8552;tt0095542;movie;Dragon Fight;Lung joi tin aai;False;1989;;96.0;['Action', 'Crime', 'Thriller'];5.9;1027.0
8553;tt0095543;movie;Lung ji ga juk;Lung ji ga juk;False;1988;;91.0;['Action', 'Crime'];6.1;133.0
8554;tt0095545;movie;Looking for Langston;Looking for Langston;False;1989;;45.0;['Biography', 'Drama'];6.7;537.0
8555;tt0095547;movie;The Lords of Magick;The Lords of Magick;False;1989;;98.0;['Comedy', 'Fantasy'];4.1;111.0
8556;tt0095548;movie;Lost in Amsterdam;Lost in Amsterdam;False;1989;;110.0;['Drama'];5.8;45.0
8557;tt0095552;movie;Lovers, Partners & Spies;Lovers, Partners & Spies;False;1988;;60.0;['Crime', 'Drama'];7.4;7.0
8558;tt0095555;movie;Lights and Shadows;Luces y sombras;False;1988;;105.0;['Drama'];7.0;30.0
8559;tt0095556;movie;Lucky Stiff;Lucky Stiff;False;1988;;82.0;['Comedy', 'Horror'];4.6;430.0
8560;tt0095557;movie;Lurkers;Lurkers;False;1987;;90.0;['Horror'];4.2;469.0
8561;tt0095559;movie;El Lute II: Tomorrow I'll Be Free;El Lute II: mañana seré libre;False;1988;;120.0;['Biography', 'Drama'];6.1;280.0
8562;tt0095560;movie;Mac and Me;Mac and Me;False;1988;;99.0;['Adventure', 'Comedy', 'Family'];3.3;14638.0
8563;tt0095561;movie;Macao oder die Rückseite des Meeres;Macao oder die Rückseite des Meeres;False;1988;;90.0;['Fantasy'];7.4;35.0
8564;tt0095562;movie;Macho Dancer;Macho Dancer;False;1988;;136.0;['Drama'];6.5;426.0
8565;tt0095563;movie;Mad About You;Mad About You;False;1989;;92.0;['Comedy'];6.2;121.0
8566;tt0095564;movie;Madame Sousatzka;Madame Sousatzka;False;1988;;122.0;['Drama', 'Music'];6.6;1525.0
8567;tt0095565;movie;Made in U.S.A.;Made in U.S.A.;False;1987;;82.0;['Adventure', 'Comedy', 'Crime'];5.3;494.0
8568;tt0095567;movie;La maison assassinée;La maison assassinée;False;1988;;110.0;['Crime', 'Drama', 'Mystery'];6.7;542.0
8569;tt0095568;movie;La maison de jade;La maison de jade;False;1988;;95.0;['Drama', 'Romance'];6.1;79.0
8570;tt0095569;movie;La maison de Jeanne;La maison de Jeanne;False;1988;;85.0;['Comedy', 'Drama', 'Romance'];6.3;26.0
8571;tt0095572;movie;Malaventura;Malaventura;False;1988;;90.0;['Drama'];6.1;34.0
8572;tt0095574;movie;Little Vera;Malenkaya Vera;False;1988;;128.0;['Drama', 'Romance'];6.9;1987.0
8573;tt0095579;movie;Man spricht deutsh;Man spricht deutsh;False;1988;;84.0;['Comedy'];6.6;1134.0
8574;tt0095582;movie;Mangeclous;Mangeclous;False;1988;;118.0;['Comedy', 'Drama'];5.0;152.0
8575;tt0095583;movie;Maniac Cop;Maniac Cop;False;1988;;85.0;['Action', 'Crime', 'Horror'];6.0;17560.0
8576;tt0095584;movie;Manika, une vie plus tard;Manika, une vie plus tard;False;1989;;106.0;['Drama'];6.8;69.0
8577;tt0095585;movie;Mannigan's Force;Mannigan's Force;False;1988;;81.0;['Action', 'Adventure', 'War'];4.0;45.0
8578;tt0095586;movie;Manöver;Manöver;False;1988;;87.0;['Comedy'];;
8579;tt0095587;movie;Mapantsula;Mapantsula;False;1988;;100.0;['Crime', 'Drama'];6.8;177.0
8580;tt0095593;movie;Married to the Mob;Married to the Mob;False;1988;;104.0;['Comedy', 'Crime', 'Romance'];6.2;18143.0
8581;tt0095594;movie;Martha Jellneck;Martha Jellneck;False;1988;;90.0;['Drama'];7.5;26.0
8582;tt0095595;movie;Martha, Ruth & Edie;Martha, Ruth & Edie;False;1988;;92.0;['Comedy', 'Drama'];5.4;58.0
8583;tt0095597;movie;A Taxing Woman's Return;Marusa no onna 2;False;1988;;127.0;['Comedy', 'Crime'];6.7;633.0
8584;tt0095598;movie;La maschera;La maschera;False;1988;;90.0;['Fantasy', 'Romance'];6.0;160.0
8585;tt0095599;movie;Masquerade;Masquerade;False;1988;;91.0;['Drama', 'Romance', 'Thriller'];6.1;3907.0
8586;tt0095600;movie;Matar Saudades;Matar Saudades;False;1988;;85.0;['Drama'];6.2;44.0
8587;tt0095601;movie;Matar al Nani;Matar al Nani;False;1988;;112.0;['Action', 'Biography', 'Crime'];5.8;107.0
8588;tt0095602;movie;Matinee;Matinee;False;1989;;90.0;['Horror', 'Mystery', 'Thriller'];4.0;225.0
